numero,variable,region,model,langue,surprisal
1,2,1,BERT,Français,9.45063175950523
1,2,2,BERT,Français,7.8061104335631235
1,2,3,BERT,Français,0.7008329348119954
1,2,4,BERT,Français,12.401108663698132
1,2,5,BERT,Français,2.954590602242756
1,2,6,BERT,Français,11.426117902428723
1,2,8,BERT,Français,5.578748496698531
1,2,10,BERT,Français,11.338794265302381
1,3,1,BERT,Français,9.026089583190625
1,3,2,BERT,Français,7.90322196185759
1,3,3,BERT,Français,3.32074445851904
1,3,4,BERT,Français,10.839156228288036
1,3,5,BERT,Français,5.078226876037368
1,3,6,BERT,Français,5.213860715768581
1,3,7,BERT,Français,0.9197445735424447
1,3,8,BERT,Français,7.086229103183076
1,3,10,BERT,Français,13.54898463539305
1,4,1,BERT,Français,11.36521143451771
1,4,2,BERT,Français,9.562298971343797
1,4,3,BERT,Français,4.196559992816559
1,4,4,BERT,Français,12.82707553100106
1,4,5,BERT,Français,6.80508702899619
1,4,6,BERT,Français,9.330909171834465
1,4,8,BERT,Français,5.960624569032812
1,4,10,BERT,Français,12.321256207660138
1,5,1,BERT,Français,9.427740058458776
1,5,2,BERT,Français,13.443992542717556
1,5,3,BERT,Français,4.545409143488476
1,5,6,BERT,Français,11.929662824742698
1,5,7,BERT,Français,0.6356776220923012
1,5,8,BERT,Français,7.605511137687255
1,5,10,BERT,Français,14.784613050280194
1,6,1,BERT,Français,9.878882156366661
1,6,2,BERT,Français,9.079884431291806
1,6,3,BERT,Français,8.502421975896292
1,6,6,BERT,Français,14.379137750154761
1,6,8,BERT,Français,6.909633616186943
1,6,10,BERT,Français,14.341387638819834
1,7,1,BERT,Français,8.345955569681172
1,7,2,BERT,Français,9.080032584873951
1,7,3,BERT,Français,7.1988597454270575
1,7,6,BERT,Français,12.451593973840923
1,7,7,BERT,Français,1.2978197036479961
1,7,8,BERT,Français,7.718940036019495
1,7,10,BERT,Français,15.773769515022606
1,8,1,BERT,Français,8.920398844879964
1,8,2,BERT,Français,6.255783912099903
1,8,3,BERT,Français,5.3328230408462325
1,8,6,BERT,Français,13.06007506282329
1,8,8,BERT,Français,6.796752378864889
1,8,10,BERT,Français,13.789357933909086
1,9,1,BERT,Français,11.35246109648681
1,9,2,BERT,Français,9.168884344376876
1,9,3,BERT,Français,0.22920546682554266
1,9,4,BERT,Français,11.24291523996799
1,9,6,BERT,Français,6.796640644751228
1,9,7,BERT,Français,0.44662698505432163
1,9,8,BERT,Français,6.296014391925963
1,9,9,BERT,Français,9.665278119407922
1,9,10,BERT,Français,17.863603969186283
1,10,1,BERT,Français,10.380589456774475
1,10,2,BERT,Français,8.06918435324917
1,10,3,BERT,Français,0.3150736753959293
1,10,4,BERT,Français,12.282169018154462
1,10,6,BERT,Français,10.646072737971242
1,10,8,BERT,Français,2.6770775002449896
1,10,9,BERT,Français,4.832220949902868
1,10,10,BERT,Français,14.61185392336656
1,11,1,BERT,Français,11.287470480703242
1,11,2,BERT,Français,8.076873939985786
1,11,3,BERT,Français,1.5116503666810988
1,11,4,BERT,Français,8.80417005371139
1,11,6,BERT,Français,6.510263368058502
1,11,7,BERT,Français,0.9830322699660682
1,11,8,BERT,Français,5.5058763800710615
1,11,9,BERT,Français,14.66913385018173
1,11,10,BERT,Français,20.04127313179354
1,12,1,BERT,Français,10.968677229422369
1,12,2,BERT,Français,8.173812700271167
1,12,3,BERT,Français,0.4403368899912568
1,12,4,BERT,Français,11.591007568300641
1,12,6,BERT,Français,12.122068869661616
1,12,8,BERT,Français,3.4545957123187767
1,12,9,BERT,Français,12.966583216108273
1,12,10,BERT,Français,13.95349193931077
2,1,1,BERT,Français,7.006751387166433
2,1,2,BERT,Français,0.38145956938466896
2,1,3,BERT,Français,0.7008716527281516
2,1,4,BERT,Français,7.240773956308496
2,1,5,BERT,Français,6.830559230084593
2,1,6,BERT,Français,4.063763037054924
2,1,7,BERT,Français,7.345929120694871
2,1,8,BERT,Français,5.9352276371946235
2,1,10,BERT,Français,15.88181582966144
2,2,1,BERT,Français,7.519617658346629
2,2,2,BERT,Français,0.6255521444766278
2,2,3,BERT,Français,0.6441573574546483
2,2,4,BERT,Français,10.065756540465609
2,2,5,BERT,Français,11.4059500676121
2,2,6,BERT,Français,7.95668212205467
2,2,8,BERT,Français,7.929923288539226
2,2,10,BERT,Français,16.09095503922952
2,3,1,BERT,Français,6.745828600856535
2,3,2,BERT,Français,3.704020645307077
2,3,3,BERT,Français,1.8836528656086433
2,3,4,BERT,Français,6.969958645371633
2,3,5,BERT,Français,2.9123013392264965
2,3,6,BERT,Français,3.50168567379165
2,3,7,BERT,Français,7.400173967337822
2,3,8,BERT,Français,6.176007470887905
2,3,10,BERT,Français,15.25007534745422
2,4,1,BERT,Français,6.938774185957985
2,4,2,BERT,Français,3.1420692958482523
2,4,3,BERT,Français,3.175306128723289
2,4,4,BERT,Français,13.14826553921275
2,4,5,BERT,Français,10.065298775902656
2,4,6,BERT,Français,7.597186731945681
2,4,8,BERT,Français,9.254865184971441
2,4,10,BERT,Français,15.298379852653397
2,5,1,BERT,Français,7.820354188443261
2,5,2,BERT,Français,0.41789328677099524
2,5,3,BERT,Français,0.0895532455013942
2,5,4,BERT,Français,8.845963630492747
2,5,6,BERT,Français,3.871766635873894
2,5,7,BERT,Français,8.10193636102063
2,5,8,BERT,Français,6.115700525509827
2,5,10,BERT,Français,13.67537787166708
2,6,1,BERT,Français,7.39870197616751
2,6,2,BERT,Français,0.2838282004417542
2,6,3,BERT,Français,0.17182118409885871
2,6,4,BERT,Français,12.028867662407466
2,6,6,BERT,Français,7.470014531294206
2,6,8,BERT,Français,8.175542299503077
2,6,10,BERT,Français,13.667646515356758
2,7,1,BERT,Français,6.746271513321829
2,7,2,BERT,Français,3.80107931450943
2,7,3,BERT,Français,2.392269768248159
2,7,4,BERT,Français,12.577996334590141
2,7,6,BERT,Français,3.843063635701197
2,7,7,BERT,Français,7.682186363338571
2,7,8,BERT,Français,6.311453642583316
2,7,10,BERT,Français,12.686751440785883
2,8,1,BERT,Français,6.88966612478836
2,8,2,BERT,Français,4.810019242210507
2,8,3,BERT,Français,3.9510316055815053
2,8,4,BERT,Français,14.734050654623815
2,8,6,BERT,Français,7.568499207652885
2,8,8,BERT,Français,8.470690154332113
2,8,10,BERT,Français,12.544000105132602
2,9,1,BERT,Français,6.932181628893155
2,9,2,BERT,Français,2.306608864113486
2,9,3,BERT,Français,0.1174475271242644
2,9,4,BERT,Français,8.022355060839976
2,9,6,BERT,Français,2.9780586399655227
2,9,7,BERT,Français,6.857615868423438
2,9,8,BERT,Français,8.463287975614206
2,9,9,BERT,Français,4.331666709710298
2,9,10,BERT,Français,15.034509761338157
2,10,1,BERT,Français,7.275554948086166
2,10,2,BERT,Français,1.6947559385351056
2,10,3,BERT,Français,0.8760661725375762
2,10,4,BERT,Français,12.177321912082414
2,10,6,BERT,Français,5.799257912631881
2,10,8,BERT,Français,8.832354460178355
2,10,9,BERT,Français,3.7177159571122216
2,10,10,BERT,Français,15.458001840163796
2,11,1,BERT,Français,8.4112919971561
2,11,2,BERT,Français,3.506080434380115
2,11,3,BERT,Français,0.14643439351936977
2,11,4,BERT,Français,8.054511243708863
2,11,6,BERT,Français,3.415993236734172
2,11,7,BERT,Français,7.826062914866236
2,11,8,BERT,Français,9.22742254332833
2,11,9,BERT,Français,6.459900110944239
2,11,10,BERT,Français,14.982113185383302
2,12,1,BERT,Français,8.05680582274863
2,12,2,BERT,Français,3.622422862631747
2,12,3,BERT,Français,0.8541687363845627
2,12,4,BERT,Français,12.771909856005609
2,12,6,BERT,Français,6.162262170529213
2,12,8,BERT,Français,8.175047764108914
2,12,9,BERT,Français,7.0551087125805765
2,12,10,BERT,Français,15.631006986139615
3,1,1,BERT,Français,12.015016638718187
3,1,2,BERT,Français,9.591961991550722
3,1,3,BERT,Français,3.19794715731868
3,1,4,BERT,Français,9.939373491713777
3,1,5,BERT,Français,4.7334098813302266
3,1,6,BERT,Français,14.852367907920254
3,1,7,BERT,Français,10.250179867947667
3,1,8,BERT,Français,14.72378512803051
3,1,10,BERT,Français,12.26561245767762
3,2,1,BERT,Français,11.911726761352488
3,2,2,BERT,Français,7.597692849661982
3,2,3,BERT,Français,4.181624469426049
3,2,4,BERT,Français,10.632762036398217
